transaction_id,timestamp,item_name,category,quantity,unit_price,food_cost,table_id,server_id,payment_method
0E83F19B,2026-03-20 21:02:59,Veg Burger,food,1,201,51.62,T58,server_02,Wallet
0217B925,2026-03-20 13:33:48,Cheesecake Slice,dessert,2,188,50.16,T59,server_01,UPI
E4CB0E19,2026-03-20 13:33:48,Chicken Tikka Wrap,food,1,229,71.15,T59,server_01,Cash
CE1BD5BE,2026-03-20 13:33:48,Margherita Pizza,food,1,326,86.42,T59,server_02,Wallet
4531CC14,2026-03-20 13:33:48,Sparkling Water,beverage,1,89,9.17,T59,server_03,UPI
EAC40777,2026-03-20 17:08:58,Veg Burger,food,1,192,44.48,T60,server_03,UPI
D9ACE8AD,2026-03-20 17:08:58,Dal Makhani Bowl,food,2,182,34.7,T60,server_03,UPI
71E113EA,2026-03-20 17:08:58,Mushroom Risotto,food,2,339,111.69,T60,server_02,Wallet
8A5108EB,2026-03-20 17:08:58,Chocolate Lava Cake,dessert,1,229,69.74,T60,server_02,Cash
2598C1C0,2026-03-20 18:49:40,Mango Lassi,beverage,1,111,24.09,T61,server_03,Wallet
9EA28CE5,2026-03-20 18:49:40,Chocolate Lava Cake,dessert,2,211,66.05,T61,server_01,Card
BD35DD90,2026-03-20 18:49:40,Dal Makhani Bowl,food,1,177,36.59,T61,server_01,Wallet
DE3DD6B3,2026-03-20 15:58:44,Grilled Salmon,food,2,477,173.4,T62,server_02,UPI
25A01F2C,2026-03-20 15:58:44,Mango Lassi,beverage,1,111,20.15,T62,server_03,UPI
070D8429,2026-03-20 15:58:44,Chicken Tikka Wrap,food,2,225,72.39,T62,server_02,UPI
1E51CE81,2026-03-20 20:29:35,Gulab Jamun,dessert,1,121,28.82,T63,server_02,Cash
DA71D44B,2026-03-20 20:29:35,Veg Burger,food,2,209,49.01,T63,server_01,Cash
0FA9E99D,2026-03-20 20:29:35,Caesar Salad,food,1,189,47.55,T63,server_01,Card
E4B34885,2026-03-20 14:15:47,Caesar Salad,food,1,188,46.39,T64,server_01,Card
73D6C1D4,2026-03-20 14:15:47,Masala Chai,beverage,1,62,7.59,T64,server_01,Card
2C20F3F9,2026-03-20 17:41:47,Mushroom Risotto,food,1,336,117.42,T65,server_01,Wallet
051FAEDE,2026-03-20 17:41:47,Chicken Tikka Wrap,food,1,219,62.83,T65,server_03,Card
A72902D8,2026-03-20 17:41:47,Mango Lassi,beverage,1,114,20.69,T65,server_02,Wallet
12B3E862,2026-03-20 21:16:34,Sparkling Water,beverage,1,89,9.22,T66,server_02,Card
31BD9BCD,2026-03-20 21:16:34,Lamb Kebab Platter,food,1,514,196.24,T66,server_01,Card
B1BAD42D,2026-03-20 21:16:34,Cheesecake Slice,dessert,2,180,48.8,T66,server_01,Wallet
10370E50,2026-03-20 16:51:36,Lamb Kebab Platter,food,1,524,203.8,T67,server_03,Wallet
9D1CA489,2026-03-20 16:51:36,Chicken Tikka Wrap,food,2,212,64.79,T67,server_01,UPI
F00A4B48,2026-03-20 16:51:36,Grilled Salmon,food,1,487,172.6,T67,server_01,Card
B59FB239,2026-03-20 16:51:36,Fish & Chips,food,1,362,126.46,T67,server_03,UPI
368C789E,2026-03-20 16:15:23,Sparkling Water,beverage,1,87,9.36,T68,server_02,Card
9D76DC51,2026-03-20 16:15:23,Gulab Jamun,dessert,1,120,23.76,T68,server_03,Wallet
C7E7C271,2026-03-20 16:15:23,Sparkling Water,beverage,1,88,9.23,T68,server_03,UPI
F04E70F7,2026-03-20 17:42:42,Grilled Salmon,food,1,503,180.55,T69,server_03,UPI
BB35A34D,2026-03-20 17:42:42,Gulab Jamun,dessert,1,120,26.0,T69,server_01,Card
AA5FEB86,2026-03-20 18:12:49,Lamb Kebab Platter,food,1,513,208.48,T70,server_02,Card
15D6AEC7,2026-03-20 18:12:49,Caesar Salad,food,1,182,49.87,T70,server_02,UPI
8C5B3F40,2026-03-20 18:12:49,Cold Coffee,beverage,1,119,20.2,T70,server_03,UPI
A0A7031B,2026-03-20 18:55:06,Cheesecake Slice,dessert,1,172,52.41,T71,server_01,Card
B634BF57,2026-03-20 18:55:06,Grilled Salmon,food,1,458,158.27,T71,server_03,Wallet
304A0B9F,2026-03-21 14:53:14,Fish & Chips,food,1,377,143.44,T01,server_01,UPI
6E57D4CF,2026-03-21 14:53:14,Mushroom Risotto,food,1,334,100.03,T01,server_03,Card
85A6F88A,2026-03-21 16:14:11,Cheesecake Slice,dessert,1,181,47.49,T02,server_02,Wallet
EB842D2F,2026-03-21 16:14:11,Pasta Arrabiata,food,1,289,65.82,T02,server_01,UPI
EA359A0D,2026-03-21 16:14:11,Pasta Arrabiata,food,2,279,65.41,T02,server_02,Wallet
CA827026,2026-03-21 16:14:11,Margherita Pizza,food,1,314,77.93,T02,server_02,Wallet
32C73C64,2026-03-21 19:30:22,Mango Lassi,beverage,1,111,22.99,T03,server_02,Card
A83AED98,2026-03-21 19:30:22,Mushroom Risotto,food,1,367,121.51,T03,server_02,UPI
018BA825,2026-03-21 19:30:22,Fish & Chips,food,1,378,143.8,T03,server_01,Cash
DB613918,2026-03-21 19:30:22,Sparkling Water,beverage,1,87,9.53,T03,server_03,Cash
1E868196,2026-03-21 14:37:08,Chocolate Lava Cake,dessert,1,225,60.97,T04,server_01,Card
F237C2E4,2026-03-21 14:37:08,Veg Burger,food,1,198,50.48,T04,server_02,Card
39B9ECD2,2026-03-21 14:37:08,Chicken Tikka Wrap,food,1,224,73.31,T04,server_01,Cash
52189AA0,2026-03-21 19:28:10,Masala Chai,beverage,1,57,7.37,T05,server_03,Card
FA2B5F7C,2026-03-21 19:28:10,Caesar Salad,food,2,185,46.34,T05,server_01,Card
70970FC2,2026-03-21 19:28:10,Mushroom Risotto,food,1,342,109.57,T05,server_01,Wallet
052B55DB,2026-03-21 20:44:45,Mushroom Risotto,food,1,357,105.01,T06,server_01,UPI
C6C6D60A,2026-03-21 20:44:45,Dal Makhani Bowl,food,1,184,39.41,T06,server_01,Wallet
CE343CA2,2026-03-21 20:44:45,Pasta Arrabiata,food,1,282,57.81,T06,server_02,UPI
22F95DC6,2026-03-21 14:02:57,Grilled Salmon,food,1,503,195.87,T07,server_03,Wallet
C76111C2,2026-03-21 14:02:57,Fresh Lime Soda,beverage,1,80,10.88,T07,server_02,Cash
50B9AD06,2026-03-21 14:02:57,Mushroom Risotto,food,1,339,117.5,T07,server_01,Card
0A877C61,2026-03-21 14:02:57,Fresh Lime Soda,beverage,2,83,12.09,T07,server_02,Cash
9C145C6D,2026-03-21 16:14:59,Pasta Arrabiata,food,1,267,58.38,T08,server_02,UPI
F0E5CA66,2026-03-21 16:14:59,Fish & Chips,food,1,397,128.83,T08,server_01,UPI
BD567255,2026-03-21 14:54:28,Dal Makhani Bowl,food,1,188,40.15,T09,server_02,Wallet
954E23D2,2026-03-21 14:54:28,Cheesecake Slice,dessert,2,186,51.53,T09,server_01,Cash
1E0060D7,2026-03-21 14:54:28,Mango Lassi,beverage,1,113,21.18,T09,server_01,Card
6C6ED755,2026-03-21 14:54:28,Pasta Arrabiata,food,1,281,67.68,T09,server_03,Wallet
0D5507F4,2026-03-21 18:06:15,Mango Lassi,beverage,1,107,22.17,T10,server_01,Cash
040541E9,2026-03-21 18:06:15,Gulab Jamun,dessert,1,126,25.56,T10,server_01,Cash
40FE3E40,2026-03-21 17:46:26,Sparkling Water,beverage,1,91,9.1,T11,server_02,UPI
4CF3882A,2026-03-21 17:46:26,Dal Makhani Bowl,food,1,178,34.24,T11,server_02,Wallet
8ED8345B,2026-03-21 17:46:26,Chocolate Lava Cake,dessert,1,220,66.44,T11,server_02,Cash
FA451B44,2026-03-21 17:46:26,Caesar Salad,food,1,181,41.81,T11,server_01,UPI
02727E71,2026-03-21 21:56:06,Mango Lassi,beverage,1,115,22.41,T12,server_02,Cash
78A34FDB,2026-03-21 21:56:06,Sparkling Water,beverage,1,86,8.2,T12,server_03,UPI
BDCCBA0B,2026-03-21 21:56:06,Fresh Lime Soda,beverage,1,80,12.51,T12,server_03,Card
05702F5F,2026-03-21 12:45:49,Caesar Salad,food,1,190,50.33,T13,server_01,Cash
E554AE55,2026-03-21 12:45:49,Mango Lassi,beverage,2,108,20.99,T13,server_03,Card
B76CBE83,2026-03-21 12:45:49,Cold Coffee,beverage,1,126,22.18,T13,server_03,UPI
03C5B733,2026-03-21 21:02:15,Gulab Jamun,dessert,2,125,25.41,T14,server_01,Wallet
63B22344,2026-03-21 21:02:15,Chicken Tikka Wrap,food,2,214,69.13,T14,server_02,Wallet
C8CD861D,2026-03-21 14:46:54,Sparkling Water,beverage,1,94,9.36,T15,server_02,UPI
E6C1CF06,2026-03-21 14:46:54,Fresh Lime Soda,beverage,1,84,13.52,T15,server_02,Wallet
DC442E4F,2026-03-21 14:46:54,Veg Burger,food,1,206,46.15,T15,server_01,UPI
C51AABEA,2026-03-21 20:08:46,Fish & Chips,food,1,376,136.65,T16,server_03,Wallet
326B7463,2026-03-21 20:08:46,Caesar Salad,food,1,199,50.08,T16,server_02,Cash
5B6DFDF4,2026-03-21 20:08:46,Lamb Kebab Platter,food,2,527,195.37,T16,server_01,Card
97DB9F6E,2026-03-21 20:08:46,Grilled Salmon,food,1,479,191.75,T16,server_02,UPI
472B5EF1,2026-03-21 18:51:16,Chicken Tikka Wrap,food,1,212,60.46,T17,server_01,Wallet
55779198,2026-03-21 18:51:16,Fish & Chips,food,1,386,143.83,T17,server_02,Wallet
815971FA,2026-03-21 18:51:16,Fish & Chips,food,1,398,125.72,T17,server_03,Wallet
172C5023,2026-03-21 18:51:16,Fish & Chips,food,2,385,140.96,T17,server_01,Card
9D3FB30F,2026-03-21 19:58:10,Sparkling Water,beverage,1,89,8.42,T18,server_03,Card
64CDF224,2026-03-21 19:58:10,Sparkling Water,beverage,2,91,9.1,T18,server_02,Card
ADA3D46C,2026-03-21 18:31:05,Chocolate Lava Cake,dessert,1,218,60.9,T19,server_02,Wallet
324CA420,2026-03-21 18:31:05,Mango Lassi,beverage,1,105,22.14,T19,server_02,Cash
B9C556E3,2026-03-21 18:31:05,Dal Makhani Bowl,food,1,188,40.34,T19,server_03,UPI
45AAD493,2026-03-21 18:31:05,Grilled Salmon,food,1,496,190.97,T19,server_01,Wallet
C2F67308,2026-03-21 20:02:26,Grilled Salmon,food,1,498,187.55,T20,server_01,Cash
5411CB60,2026-03-21 20:02:26,Cheesecake Slice,dessert,2,187,48.47,T20,server_02,Wallet
9DF9DB43,2026-03-21 11:26:25,Cheesecake Slice,dessert,1,183,53.28,T21,server_02,Cash
6B78D6DE,2026-03-21 11:26:25,Dal Makhani Bowl,food,1,182,36.05,T21,server_03,UPI
7E90CF11,2026-03-21 11:26:25,Masala Chai,beverage,1,61,7.05,T21,server_01,Wallet
F3FED557,2026-03-21 21:00:19,Chicken Tikka Wrap,food,1,229,64.3,T22,server_02,Wallet
73EFF4D6,2026-03-21 21:00:19,Mushroom Risotto,food,1,348,103.7,T22,server_01,UPI
FD53BC27,2026-03-21 11:08:34,Pasta Arrabiata,food,2,274,55.19,T23,server_01,Wallet
BAC56801,2026-03-21 11:08:34,Veg Burger,food,1,210,54.33,T23,server_02,Wallet
30BE734E,2026-03-21 11:08:34,Mango Lassi,beverage,1,112,24.15,T23,server_02,UPI
D5E26E18,2026-03-21 11:08:34,Veg Burger,food,2,193,46.8,T23,server_02,Cash
09B31A60,2026-03-21 12:44:31,Dal Makhani Bowl,food,1,185,39.31,T24,server_02,UPI
78C44E02,2026-03-21 12:44:31,Gulab Jamun,dessert,1,120,24.71,T24,server_01,UPI
6B30C8E9,2026-03-21 12:44:31,Cold Coffee,beverage,1,124,22.02,T24,server_01,Cash
AF642FDE,2026-03-21 12:44:31,Pasta Arrabiata,food,1,278,60.42,T24,server_03,Cash
2AEF45D2,2026-03-21 20:15:09,Chicken Tikka Wrap,food,1,216,62.31,T25,server_02,Wallet
6C7B6EF8,2026-03-21 20:15:09,Pasta Arrabiata,food,1,266,61.93,T25,server_01,Wallet
AA01CC42,2026-03-21 20:15:09,Masala Chai,beverage,2,60,7.09,T25,server_03,UPI
2D02F93C,2026-03-21 20:15:09,Sparkling Water,beverage,1,94,8.83,T25,server_02,Cash
DB1428F3,2026-03-21 18:24:03,Cheesecake Slice,dessert,1,182,49.1,T26,server_01,Cash
2B3DD6D2,2026-03-21 18:24:03,Chocolate Lava Cake,dessert,1,219,68.78,T26,server_02,Wallet
F661CC8F,2026-03-21 18:24:03,Dal Makhani Bowl,food,2,186,38.26,T26,server_01,Cash
186CDD1C,2026-03-21 18:24:03,Chocolate Lava Cake,dessert,1,221,65.4,T26,server_01,UPI
49384D69,2026-03-21 18:17:33,Cold Coffee,beverage,1,116,18.82,T27,server_03,Wallet
2872D6FC,2026-03-21 18:17:33,Lamb Kebab Platter,food,1,506,198.88,T27,server_03,Cash
D0372727,2026-03-21 18:17:33,Lamb Kebab Platter,food,1,538,209.96,T27,server_02,Cash
0E1D6430,2026-03-21 20:51:07,Chocolate Lava Cake,dessert,1,220,68.02,T28,server_01,Cash
74F3FD20,2026-03-21 20:51:07,Dal Makhani Bowl,food,2,186,39.17,T28,server_03,UPI
92CA6212,2026-03-21 20:51:07,Lamb Kebab Platter,food,1,543,195.52,T28,server_03,Cash
E9370F3A,2026-03-21 20:51:07,Mango Lassi,beverage,1,105,22.46,T28,server_01,UPI
E90A3DC5,2026-03-21 11:13:19,Cheesecake Slice,dessert,1,173,47.86,T29,server_02,UPI
99179075,2026-03-21 11:13:19,Cheesecake Slice,dessert,1,179,51.63,T29,server_02,Card
5380F6A0,2026-03-21 11:39:23,Margherita Pizza,food,1,319,79.87,T30,server_01,Wallet
754D3840,2026-03-21 11:39:23,Cheesecake Slice,dessert,1,188,57.3,T30,server_02,Card
D0536907,2026-03-21 11:39:23,Pasta Arrabiata,food,1,282,67.26,T30,server_02,UPI
3B66E77F,2026-03-21 11:39:23,Grilled Salmon,food,1,492,190.33,T30,server_01,Card
3FB264A2,2026-03-21 13:51:44,Caesar Salad,food,1,199,53.4,T31,server_03,Card
0A62BDDE,2026-03-21 13:51:44,Masala Chai,beverage,1,59,7.28,T31,server_01,Card
BFB4666C,2026-03-21 13:51:44,Lamb Kebab Platter,food,2,517,205.06,T31,server_02,UPI
0B67271A,2026-03-21 13:51:44,Margherita Pizza,food,1,325,86.11,T31,server_03,UPI
05070551,2026-03-21 20:51:05,Caesar Salad,food,1,186,45.59,T32,server_02,Wallet
B40EBD3B,2026-03-21 20:51:05,Cheesecake Slice,dessert,1,186,52.82,T32,server_03,Card
913135FB,2026-03-21 20:51:05,Gulab Jamun,dessert,1,114,26.77,T32,server_02,Card
6D49D564,2026-03-21 19:06:01,Cold Coffee,beverage,1,119,21.53,T33,server_01,UPI
37328267,2026-03-21 19:06:01,Lamb Kebab Platter,food,1,546,196.96,T33,server_02,Card
D5DDBB8F,2026-03-21 18:40:54,Cheesecake Slice,dessert,2,172,49.14,T34,server_03,Cash
C2BE58C7,2026-03-21 18:40:54,Gulab Jamun,dessert,1,116,26.56,T34,server_01,UPI
2C9DFAF2,2026-03-21 18:40:54,Chocolate Lava Cake,dessert,1,225,66.61,T34,server_01,Cash
80095E29,2026-03-21 14:46:27,Sparkling Water,beverage,1,94,8.75,T35,server_01,Card
03040582,2026-03-21 14:46:27,Gulab Jamun,dessert,1,126,30.22,T35,server_02,Card
2DEAC5B9,2026-03-21 13:45:36,Mango Lassi,beverage,2,113,23.53,T36,server_01,Card
5B25239D,2026-03-21 13:45:36,Caesar Salad,food,1,184,43.1,T36,server_01,Wallet
04827288,2026-03-21 13:45:36,Caesar Salad,food,1,186,45.87,T36,server_01,Wallet
F9697653,2026-03-21 16:45:10,Mango Lassi,beverage,1,105,20.23,T37,server_02,Card
CC7EF3A8,2026-03-21 16:45:10,Grilled Salmon,food,1,458,185.69,T37,server_03,Wallet
2F40C12C,2026-03-21 16:45:10,Dal Makhani Bowl,food,1,176,38.34,T37,server_01,Card
DB2685E3,2026-03-21 16:45:10,Grilled Salmon,food,1,473,191.17,T37,server_03,Wallet
AD90129A,2026-03-21 20:46:46,Dal Makhani Bowl,food,1,181,32.73,T38,server_01,Cash
1976E305,2026-03-21 20:46:46,Grilled Salmon,food,1,477,188.77,T38,server_02,Cash
2B849DEF,2026-03-21 20:46:46,Caesar Salad,food,1,194,45.43,T38,server_03,Cash
ACEC351B,2026-03-21 20:46:46,Lamb Kebab Platter,food,1,501,188.03,T38,server_02,Cash
0627C57F,2026-03-21 14:02:50,Cheesecake Slice,dessert,1,185,51.36,T39,server_01,Cash
B04B8CA3,2026-03-21 14:02:50,Cold Coffee,beverage,2,118,20.61,T39,server_02,Card
0AD36D49,2026-03-21 14:02:50,Mushroom Risotto,food,2,339,111.17,T39,server_02,UPI
E97A4CE0,2026-03-21 14:02:50,Cheesecake Slice,dessert,1,174,50.44,T39,server_02,Card
9BCF8976,2026-03-21 16:34:29,Chocolate Lava Cake,dessert,1,222,65.2,T40,server_02,Wallet
BD262D3E,2026-03-21 16:34:29,Fish & Chips,food,1,373,118.86,T40,server_03,Cash
748CEFAD,2026-03-21 21:57:08,Mango Lassi,beverage,1,107,19.58,T41,server_02,Wallet
3AA5006D,2026-03-21 21:57:08,Chicken Tikka Wrap,food,1,221,63.28,T41,server_03,Wallet
9C428527,2026-03-21 21:57:08,Caesar Salad,food,1,187,45.03,T41,server_03,Wallet
608ABD7A,2026-03-21 14:31:15,Sparkling Water,beverage,1,90,9.4,T42,server_03,Card
393BCD9B,2026-03-21 14:31:15,Cheesecake Slice,dessert,1,180,51.62,T42,server_02,Wallet
B222F905,2026-03-21 14:31:15,Mango Lassi,beverage,1,115,21.99,T42,server_02,Cash
B7C78913,2026-03-21 14:31:15,Chicken Tikka Wrap,food,1,227,73.42,T42,server_01,Wallet
056B973E,2026-03-21 18:03:11,Gulab Jamun,dessert,1,123,26.57,T43,server_03,Wallet
58D3C2FB,2026-03-21 18:03:11,Mango Lassi,beverage,1,108,20.14,T43,server_02,Cash
41166FDC,2026-03-21 18:03:11,Sparkling Water,beverage,1,91,9.34,T43,server_02,Cash
6518F3FD,2026-03-21 18:03:11,Caesar Salad,food,2,182,42.83,T43,server_03,Cash
803B507F,2026-03-21 12:36:44,Caesar Salad,food,1,198,46.71,T44,server_02,Cash
80247F1B,2026-03-21 12:36:44,Fresh Lime Soda,beverage,1,79,10.96,T44,server_03,Wallet
B33E9BF0,2026-03-21 13:15:34,Sparkling Water,beverage,1,86,8.42,T45,server_01,UPI
A97CC6EC,2026-03-21 13:15:34,Caesar Salad,food,1,187,46.77,T45,server_03,UPI
20A00403,2026-03-21 13:15:34,Fish & Chips,food,2,398,129.27,T45,server_03,UPI
18ACD5F4,2026-03-21 13:15:34,Chocolate Lava Cake,dessert,1,210,68.39,T45,server_01,Wallet
247FC8DB,2026-03-21 18:39:14,Caesar Salad,food,1,196,49.36,T46,server_03,UPI
976413E2,2026-03-21 18:39:14,Grilled Salmon,food,1,478,187.98,T46,server_02,Wallet
2D35976A,2026-03-21 19:15:27,Chicken Tikka Wrap,food,1,213,66.62,T47,server_03,Card
7D945645,2026-03-21 19:15:27,Cold Coffee,beverage,1,117,22.83,T47,server_02,Wallet
4DAFE5A3,2026-03-21 20:25:59,Fresh Lime Soda,beverage,1,79,11.97,T48,server_03,Card
9E5F0E6C,2026-03-21 20:25:59,Chocolate Lava Cake,dessert,1,221,71.02,T48,server_03,Cash
8A165FCD,2026-03-21 17:43:07,Veg Burger,food,1,193,45.75,T49,server_02,UPI
5F02EBBC,2026-03-21 17:43:07,Margherita Pizza,food,1,323,77.03,T49,server_01,UPI
56B7F9AF,2026-03-21 15:07:19,Pasta Arrabiata,food,1,269,63.02,T50,server_03,Card
80D9BAD1,2026-03-21 15:07:19,Chicken Tikka Wrap,food,1,228,67.55,T50,server_03,Wallet
0632A911,2026-03-21 15:07:19,Margherita Pizza,food,1,305,86.11,T50,server_03,Wallet
1EB8A43D,2026-03-21 15:07:19,Mango Lassi,beverage,2,110,23.05,T50,server_02,UPI
2886F9E5,2026-03-21 16:24:01,Caesar Salad,food,1,183,42.09,T51,server_02,Wallet
A0308FBC,2026-03-21 16:24:01,Pasta Arrabiata,food,1,277,56.3,T51,server_01,Cash
518C3930,2026-03-21 16:24:01,Cold Coffee,beverage,1,117,19.49,T51,server_01,Wallet
BD2FB727,2026-03-21 16:24:01,Gulab Jamun,dessert,2,116,23.08,T51,server_02,Cash
A717AB50,2026-03-21 19:23:34,Sparkling Water,beverage,1,94,9.69,T52,server_02,Wallet
488863F9,2026-03-21 19:23:34,Gulab Jamun,dessert,2,115,26.29,T52,server_03,Card
5D77B8CB,2026-03-21 19:23:34,Chocolate Lava Cake,dessert,1,228,72.38,T52,server_01,Card
E05C6B27,2026-03-21 11:53:50,Sparkling Water,beverage,1,90,8.76,T53,server_01,Cash
53CE5691,2026-03-21 11:53:50,Masala Chai,beverage,1,59,7.77,T53,server_01,UPI
FC4FD726,2026-03-21 19:25:09,Margherita Pizza,food,1,309,78.35,T54,server_01,UPI
DE904699,2026-03-21 19:25:09,Fresh Lime Soda,beverage,1,77,11.94,T54,server_01,UPI
722BD022,2026-03-21 19:25:09,Veg Burger,food,1,201,50.66,T54,server_03,Wallet
C2949818,2026-03-21 19:25:09,Margherita Pizza,food,1,311,83.44,T54,server_02,UPI
7E55ECF9,2026-03-21 14:45:51,Lamb Kebab Platter,food,1,538,228.58,T55,server_02,UPI
3F438488,2026-03-21 14:45:51,Chicken Tikka Wrap,food,1,217,59.18,T55,server_02,Card
271BCEC1,2026-03-21 12:14:45,Dal Makhani Bowl,food,1,173,36.53,T56,server_02,Cash
A659B286,2026-03-21 12:14:45,Cheesecake Slice,dessert,1,181,47.58,T56,server_03,Wallet
F82A3341,2026-03-21 12:14:45,Chicken Tikka Wrap,food,1,218,66.42,T56,server_01,UPI
0022BB5E,2026-03-21 13:52:56,Cheesecake Slice,dessert,1,187,47.59,T57,server_01,Wallet
214E9C7B,2026-03-21 13:52:56,Dal Makhani Bowl,food,2,172,37.45,T57,server_02,Wallet
6338C87E,2026-03-21 14:30:28,Sparkling Water,beverage,1,90,8.17,T58,server_02,UPI
8070BAC7,2026-03-21 14:30:28,Veg Burger,food,1,205,45.86,T58,server_03,Cash
EEE598BE,2026-03-21 14:30:28,Lamb Kebab Platter,food,2,545,203.92,T58,server_03,Cash
A3BCD549,2026-03-21 14:30:28,Cheesecake Slice,dessert,1,171,47.37,T58,server_01,Cash
0CA94A94,2026-03-21 14:42:40,Grilled Salmon,food,1,499,174.52,T59,server_02,Cash
0B9C115F,2026-03-21 14:42:40,Masala Chai,beverage,1,61,7.2,T59,server_01,Wallet
F5CCDA05,2026-03-21 14:42:40,Sparkling Water,beverage,1,86,8.31,T59,server_01,Wallet
4EFC6258,2026-03-21 15:46:04,Fish & Chips,food,2,394,147.23,T60,server_03,Card
0A1EEFB0,2026-03-21 15:46:04,Dal Makhani Bowl,food,1,181,34.5,T60,server_03,UPI
6D6C2284,2026-03-21 14:44:56,Masala Chai,beverage,1,61,6.97,T61,server_03,Wallet
C95743A7,2026-03-21 14:44:56,Cheesecake Slice,dessert,1,176,53.74,T61,server_03,Wallet
FC5B5AC6,2026-03-21 17:44:42,Caesar Salad,food,1,198,46.45,T62,server_02,UPI
30BC6B5E,2026-03-21 17:44:42,Dal Makhani Bowl,food,2,180,39.53,T62,server_03,Card
5DD200B4,2026-03-21 17:44:42,Mushroom Risotto,food,1,366,107.65,T62,server_02,UPI
AD87FB0F,2026-03-21 17:44:42,Lamb Kebab Platter,food,2,512,191.74,T62,server_01,UPI
E375E253,2026-03-21 15:22:36,Dal Makhani Bowl,food,1,177,32.24,T63,server_03,Wallet
CBAF174A,2026-03-21 15:22:36,Gulab Jamun,dessert,1,122,26.44,T63,server_02,Card
5D6CC275,2026-03-21 17:42:15,Caesar Salad,food,2,196,44.81,T64,server_01,UPI
5FB98E07,2026-03-21 17:42:15,Grilled Salmon,food,1,489,181.7,T64,server_02,UPI
690A8DFC,2026-03-21 17:42:15,Grilled Salmon,food,1,482,184.32,T64,server_02,UPI
A32BBF15,2026-03-21 11:02:22,Fish & Chips,food,1,382,136.47,T65,server_02,UPI
7552DEF8,2026-03-21 11:02:22,Fish & Chips,food,1,382,146.64,T65,server_01,Wallet
8E74C3E2,2026-03-21 14:43:36,Dal Makhani Bowl,food,2,175,33.55,T66,server_03,Wallet
4AC24975,2026-03-21 14:43:36,Cheesecake Slice,dessert,1,173,52.48,T66,server_03,Card
804214EF,2026-03-21 14:43:36,Margherita Pizza,food,1,325,82.63,T66,server_02,UPI
D4DA635B,2026-03-21 19:33:58,Cold Coffee,beverage,1,116,20.33,T67,server_03,UPI
BCE018EB,2026-03-21 19:33:58,Cold Coffee,beverage,1,124,24.33,T67,server_01,UPI
AD949C13,2026-03-21 16:05:17,Caesar Salad,food,1,190,47.15,T68,server_02,UPI
2F08F972,2026-03-21 16:05:17,Fresh Lime Soda,beverage,1,77,10.92,T68,server_03,Cash
08921A8E,2026-03-21 12:34:55,Chicken Tikka Wrap,food,1,220,70.97,T69,server_03,Card
0FF06949,2026-03-21 12:34:55,Lamb Kebab Platter,food,2,510,219.47,T69,server_02,Card
CD45092D,2026-03-21 12:34:55,Pasta Arrabiata,food,2,278,66.46,T69,server_03,Cash
C344C1DA,2026-03-21 12:34:55,Masala Chai,beverage,1,63,6.99,T69,server_02,Cash
AFE9A5F3,2026-03-21 12:37:58,Masala Chai,beverage,2,57,7.5,T70,server_01,UPI
2B87BBA6,2026-03-21 12:37:58,Fish & Chips,food,1,378,126.02,T70,server_03,Cash
55E63C9A,2026-03-21 12:37:58,Fish & Chips,food,1,389,133.09,T70,server_03,Card
95D77E49,2026-03-22 12:00:50,Mango Lassi,beverage,1,109,21.12,T01,server_02,UPI
FC36D812,2026-03-22 12:00:50,Pasta Arrabiata,food,1,266,52.76,T01,server_01,UPI
69A083E9,2026-03-22 12:00:50,Cheesecake Slice,dessert,1,179,52.01,T01,server_01,Card
C9EA4918,2026-03-22 11:38:17,Dal Makhani Bowl,food,1,184,34.36,T02,server_03,Wallet
2C0A90CD,2026-03-22 11:38:17,Pasta Arrabiata,food,1,279,63.42,T02,server_02,Wallet
26A1E8FF,2026-03-22 11:38:17,Dal Makhani Bowl,food,1,177,32.3,T02,server_02,Card
7D8557A8,2026-03-22 11:38:17,Veg Burger,food,1,195,45.27,T02,server_02,UPI
6C4E3C22,2026-03-22 17:16:02,Mushroom Risotto,food,1,367,107.35,T03,server_03,Wallet
7668E0F3,2026-03-22 17:16:02,Fish & Chips,food,1,391,144.31,T03,server_03,Cash
4D96F2D4,2026-03-22 17:16:02,Grilled Salmon,food,2,461,180.88,T03,server_02,Card
9327519C,2026-03-22 17:16:02,Veg Burger,food,1,202,52.0,T03,server_01,Cash
CB6B6086,2026-03-22 14:59:41,Margherita Pizza,food,1,331,80.52,T04,server_02,Card
572D19A2,2026-03-22 14:59:41,Chocolate Lava Cake,dessert,1,223,65.85,T04,server_01,Cash
80132CA9,2026-03-22 14:59:41,Mango Lassi,beverage,1,112,23.53,T04,server_02,UPI
DC3FE2A9,2026-03-22 14:59:41,Cheesecake Slice,dessert,1,187,50.91,T04,server_03,Card
2907EA4B,2026-03-22 16:09:15,Masala Chai,beverage,2,59,6.77,T05,server_02,Wallet
6DA45C49,2026-03-22 16:09:15,Cold Coffee,beverage,1,119,19.74,T05,server_03,UPI
04388A38,2026-03-22 18:23:00,Caesar Salad,food,1,194,53.29,T06,server_03,Card
3523C18C,2026-03-22 18:23:00,Lamb Kebab Platter,food,1,538,202.5,T06,server_03,Wallet
2057C078,2026-03-22 18:23:00,Caesar Salad,food,1,191,51.65,T06,server_01,Card
